company_id,symbol,company_name,period,thesis_id,bms,state,evidence_count,earnings,economics,execution,balance_sheet,management_delivery
127,CYIENT,Cyient Ltd.,Q3 FY26,127,-0.395,mixed,5,-0.81,-0.77,0.0,0.0,0.0
128,DABUR,Dabur India Ltd.,Q3 FY26,128,0.19,mixed,4,0.76,0.0,0.0,0.0,0.0
129,DALBHARAT,Dalmia Bharat Ltd.,Q3 FY26,129,0.405,improving,8,0.83,0.79,0.0,0.0,0.0
130,DATAPATTNS,Data Patterns (India) Ltd.,Q3 FY26,130,-0.0825,mixed,7,0.49,-0.82,0.0,0.0,0.0
131,DCMSHRIRAM,DCM Shriram Ltd.,Q3 FY26,131,0.4,improving,4,0.8,0.8,0.0,0.0,0.0
132,DEEPAKFERT,Deepak Fertilisers & Petrochemicals Corp. Ltd.,Q3 FY26,132,-0.235,mixed,4,-0.04,-0.9,0.0,0.0,0.0
133,DEEPAKNTR,Deepak Nitrite Ltd.,Q3 FY26,133,-0.3925,mixed,4,-0.8,-0.77,0.0,0.0,0.0
134,DELHIVERY,Delhivery Ltd.,Q3 FY26,134,0.3325,mixed,6,0.47,0.86,0.0,0.0,0.0
135,DEVYANI,Devyani International Ltd.,Q3 FY26,135,-0.2375,mixed,7,-0.2,-0.75,0.0,0.0,0.0
136,DIVISLAB,Divi's Laboratories Ltd.,Q3 FY26,136,0.195,mixed,4,0.78,0.0,0.0,0.0,0.0
137,DIXON,Dixon Technologies (India) Ltd.,Q3 FY26,137,0.2,mixed,5,0.8,0.0,0.0,0.0,0.0
138,DLF,DLF Ltd.,Q3 FY26,138,-0.02,mixed,6,0.75,-0.83,0.0,0.0,0.0
139,DMART,Avenue Supermarts Ltd.,Q3 FY26,139,0.1925,mixed,3,0.77,0.0,0.0,0.0,0.0
140,DOMS,DOMS Industries Ltd.,Q3 FY26,140,0.0,mixed,6,0.77,-0.77,0.0,0.0,0.0
141,DRREDDY,Dr. Reddy's Laboratories Ltd.,Q3 FY26,141,-0.2025,mixed,1,-0.81,0.0,0.0,0.0,0.0
142,ECLERX,eClerx Services Ltd.,Q3 FY26,142,0.4025,improving,7,0.83,0.78,0.0,0.0,0.0
143,EICHERMOT,Eicher Motors Ltd.,Q3 FY26,143,0.03,mixed,6,0.86,-0.74,0.0,0.0,0.0
144,EIDPARRY,E.I.D. Parry (India) Ltd.,Q3 FY26,144,0.19,mixed,6,0.76,0.0,0.0,0.0,0.0
145,EIHOTEL,EIH Ltd.,Q3 FY26,145,-0.28,mixed,6,-0.37,-0.75,0.0,0.0,0.0
146,ELECON,Elecon Engineering Co. Ltd.,Q3 FY26,146,0.1875,mixed,5,0.76,-0.01,0.0,0.0,0.0
147,ELGIEQUIP,Elgi Equipments Ltd.,Q3 FY26,147,-0.005,mixed,3,0.84,-0.86,0.0,0.0,0.0
148,EMAMILTD,Emami Ltd.,Q3 FY26,148,-0.295,mixed,4,-0.29,-0.89,0.0,0.0,0.0
149,EMCURE,Emcure Pharmaceuticals Ltd.,Q3 FY26,149,0.2025,mixed,5,0.81,0.0,0.0,0.0,0.0
150,EMMVEE,Emmvee Photovoltaic Power Ltd.,Q3 FY26,150,-0.3075,mixed,6,-0.4,-0.83,0.0,0.0,0.0
151,ENDURANCE,Endurance Technologies Ltd.,Q3 FY26,151,0.2075,mixed,4,0.83,0.0,0.0,0.0,0.0
152,ENGINERSIN,Engineers India Ltd.,Q3 FY26,152,0.285,mixed,8,0.3,0.84,0.0,0.0,0.0
153,ENRIN,Siemens Energy India Ltd.,Q3 FY26,153,0.3825,mixed,6,0.78,0.75,0.0,0.0,0.0
154,ERIS,Eris Lifesciences Ltd.,Q3 FY26,154,0.205,mixed,4,0.82,0.0,0.0,0.0,0.0
155,ESCORTS,Escorts Kubota Ltd.,Q3 FY26,155,0.395,mixed,6,0.75,0.83,0.0,0.0,0.0
156,ETERNAL,Eternal Ltd.,Q3 FY26,156,-0.1125,mixed,7,0.29,-0.74,0.0,0.0,0.0
157,EXIDEIND,Exide Industries Ltd.,Q3 FY26,157,-0.1225,mixed,4,0.26,-0.75,0.0,0.0,0.0
158,FACT,Fertilisers and Chemicals Travancore Ltd.,Q3 FY26,158,0.1175,mixed,7,0.49,-0.02,0.0,0.0,0.0
159,FEDERALBNK,Federal Bank Ltd.,Q3 FY26,159,0.1155,mixed,2,0.0,0.0,0.0,0.77,0.0
160,FINCABLES,Finolex Cables Ltd.,Q3 FY26,160,0.305,mixed,5,0.42,0.8,0.0,0.0,0.0
161,FIRSTCRY,Brainbees Solutions Ltd.,Q3 FY26,161,0.0925,mixed,4,0.37,0.0,0.0,0.0,0.0
162,FIVESTAR,Five-Star Business Finance Ltd.,Q3 FY26,162,-0.0175,mixed,5,0.75,-0.82,0.0,0.0,0.0
163,FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Q3 FY26,163,0.395,mixed,5,0.8,0.78,0.0,0.0,0.0
164,FORCEMOT,Force Motors Ltd.,Q3 FY26,164,0.4325,improving,7,0.83,0.9,0.0,0.0,0.0
165,FORTIS,Fortis Healthcare Ltd.,Q3 FY26,165,0.2,mixed,4,0.8,0.0,0.0,0.0,0.0
166,FSL,Firstsource Solutions Ltd.,Q3 FY26,166,0.3825,mixed,6,0.76,0.77,0.0,0.0,0.0
167,GABRIEL,Gabriel India Ltd.,Q3 FY26,167,0.19,mixed,3,0.76,0.0,0.0,0.0,0.0
168,GAIL,GAIL (India) Ltd.,Q3 FY26,168,-0.3925,mixed,6,-0.83,-0.74,0.0,0.0,0.0
169,GALLANTT,Gallantt Ispat Ltd.,Q3 FY26,169,0.2825,mixed,5,0.83,0.3,0.0,0.0,0.0
170,GESHIP,Great Eastern Shipping Co. Ltd.,Q3 FY26,170,0.0175,mixed,6,-0.21,0.28,0.0,0.0,0.0
171,GILLETTE,Gillette India Ltd.,Q3 FY26,171,0.4075,improving,6,0.84,0.79,0.0,0.0,0.0
172,GLAND,Gland Pharma Ltd.,Q3 FY26,172,0.2025,mixed,4,0.81,0.0,0.0,0.0,0.0
173,GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,Q3 FY26,173,0.2275,mixed,1,0.91,0.0,0.0,0.0,0.0
174,GLENMARK,Glenmark Pharmaceuticals Ltd.,Q3 FY26,174,0.1175,mixed,5,0.47,0.0,0.0,0.0,0.0
175,GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Q3 FY26,175,-0.135,mixed,6,-0.24,-0.3,0.0,0.0,0.0
176,GMRAIRPORT,GMR Airports Ltd.,Q3 FY26,176,0.42,improving,7,0.83,0.85,0.0,0.0,0.0
177,GODFRYPHLP,Godfrey Phillips India Ltd.,Q3 FY26,177,0.2,mixed,6,0.76,0.04,0.0,0.0,0.0
178,GODREJCP,Godrej Consumer Products Ltd.,Q3 FY26,178,-0.0025,mixed,3,0.73,-0.74,0.0,0.0,0.0
179,GODREJIND,Godrej Industries Ltd.,Q3 FY26,179,0.005,mixed,2,0.85,-0.83,0.0,0.0,0.0
180,GODREJPROP,Godrej Properties Ltd.,Q3 FY26,180,-0.255,mixed,8,-0.15,-0.87,0.0,0.0,0.0
181,GPIL,Godawari Power & Ispat Ltd.,Q3 FY26,181,-0.1975,mixed,4,-0.77,-0.02,0.0,0.0,0.0
182,GRANULES,Granules India Ltd.,Q3 FY26,182,0.2075,mixed,4,0.83,0.0,0.0,0.0,0.0
183,GRAPHITE,Graphite India Ltd.,Q3 FY26,183,-0.0675,mixed,7,0.0,-0.27,0.0,0.0,0.0
184,GRASIM,Grasim Industries Ltd.,Q3 FY26,184,0.3875,mixed,7,0.81,0.74,0.0,0.0,0.0
185,GRAVITA,Gravita India Ltd.,Q3 FY26,185,0.4025,improving,6,0.78,0.83,0.0,0.0,0.0
186,GROWW,Billionbrains Garage Ventures Ltd.,Q3 FY26,186,-0.2125,mixed,3,-0.83,-0.02,0.0,0.0,0.0
187,GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Q3 FY26,187,0.4125,improving,9,0.84,0.81,0.0,0.0,0.0
188,GVT&D,GE Vernova T&D India Ltd.,Q3 FY26,188,0.415,improving,9,0.83,0.83,0.0,0.0,0.0
189,HAL,Hindustan Aeronautics Ltd.,Q3 FY26,189,0.385,mixed,5,0.78,0.76,0.0,0.0,0.0
190,HAVELLS,Havells India Ltd.,Q3 FY26,190,0.2,mixed,1,0.8,0.0,0.0,0.0,0.0
191,HBLENGINE,HBL Engineering Ltd.,Q3 FY26,191,0.4275,improving,8,0.87,0.84,0.0,0.0,0.0
192,HCLTECH,HCL Technologies Ltd.,Q3 FY26,192,-0.1325,mixed,5,0.24,-0.77,0.0,0.0,0.0
193,HDBFS,HDB Financial Services Ltd.,Q3 FY26,193,0.1225,mixed,6,0.77,-0.28,0.0,0.0,0.0
194,HDFCAMC,HDFC Asset Management Company Ltd.,Q3 FY26,194,0.3825,mixed,6,0.77,0.76,0.0,0.0,0.0
195,HEG,H.E.G. Ltd.,Q3 FY26,195,0.41,improving,7,0.84,0.8,0.0,0.0,0.0
196,HEROMOTOCO,Hero MotoCorp Ltd.,Q3 FY26,196,0.195,mixed,5,0.78,0.0,0.0,0.0,0.0
197,HEXT,Hexaware Technologies Ltd.,Q3 FY26,197,-0.0125,mixed,6,0.77,-0.82,0.0,0.0,0.0
198,HFCL,HFCL Ltd.,Q3 FY26,198,-0.065,mixed,5,-0.26,-0.0,0.0,0.0,0.0
199,HINDALCO,Hindalco Industries Ltd.,Q3 FY26,199,-0.0775,mixed,6,0.45,-0.76,0.0,0.0,0.0
200,HINDCOPPER,Hindustan Copper Ltd.,Q3 FY26,200,0.4425,improving,7,0.91,0.86,0.0,0.0,0.0
201,HINDPETRO,Hindustan Petroleum Corporation Ltd.,Q3 FY26,201,0.4025,improving,6,0.85,0.76,0.0,0.0,0.0
202,HINDUNILVR,Hindustan Unilever Ltd.,Q3 FY26,202,0.0225,mixed,3,0.85,-0.76,0.0,0.0,0.0
203,HINDZINC,Hindustan Zinc Ltd.,Q3 FY26,203,0.42,improving,5,0.83,0.85,0.0,0.0,0.0
204,HOMEFIRST,Home First Finance Company India Ltd.,Q3 FY26,204,0.4225,improving,8,0.8,0.89,0.0,0.0,0.0
205,HONASA,Honasa Consumer Ltd.,Q3 FY26,205,0.4175,improving,6,0.84,0.83,0.0,0.0,0.0
206,HONAUT,Honeywell Automation India Ltd.,Q3 FY26,206,-0.185,mixed,4,0.0,-0.74,0.0,0.0,0.0
207,HSCL,Himadri Speciality Chemical Ltd.,Q3 FY26,207,0.3925,mixed,6,0.81,0.76,0.0,0.0,0.0
208,HUDCO,Housing & Urban Development Corporation Ltd.,Q3 FY26,208,-0.0325,mixed,5,0.78,-0.91,0.0,0.0,0.0
209,HYUNDAI,Hyundai Motor India Ltd.,Q3 FY26,209,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
210,ICICIAMC,ICICI Prudential Asset Management Company Ltd.,Q3 FY26,210,0.38,mixed,3,0.76,0.76,0.0,0.0,0.0
211,IDEA,Vodafone Idea Ltd.,Q3 FY26,211,0.2025,mixed,2,0.81,0.0,0.0,0.0,0.0
212,IDFCFIRSTB,IDFC First Bank Ltd.,Q3 FY26,212,0.1185,mixed,1,0.0,0.0,0.0,0.79,0.0
213,IEX,Indian Energy Exchange Ltd.,Q3 FY26,213,0.0075,mixed,5,0.76,-0.73,0.0,0.0,0.0
214,IFCI,IFCI Ltd.,Q3 FY26,214,0.2825,mixed,8,0.84,0.29,0.0,0.0,0.0
215,IGIL,International Gemological Institute Ltd.,Q3 FY26,215,0.3925,mixed,7,0.79,0.78,0.0,0.0,0.0
216,IGL,Indraprastha Gas Ltd.,Q3 FY26,216,-0.135,mixed,5,0.24,-0.78,0.0,0.0,0.0
217,IIFL,IIFL Finance Ltd.,Q3 FY26,217,0.41,improving,8,0.85,0.79,0.0,0.0,0.0
218,IKS,Inventurus Knowledge Solutions Ltd.,Q3 FY26,218,0.415,improving,8,0.83,0.83,0.0,0.0,0.0
219,INDGN,Indegene Ltd.,Q3 FY26,219,0.195,mixed,4,0.78,0.0,0.0,0.0,0.0
220,INDHOTEL,Indian Hotels Co. Ltd.,Q3 FY26,220,0.115,mixed,5,0.46,0.0,0.0,0.0,0.0
221,INDIACEM,India Cements Ltd.,Q3 FY26,221,0.2,mixed,7,-0.01,0.81,0.0,0.0,0.0
222,INDIAMART,Indiamart Intermesh Ltd.,Q3 FY26,222,-0.105,mixed,7,0.48,-0.9,0.0,0.0,0.0
223,INDIANB,Indian Bank,Q3 FY26,223,0.12,mixed,3,0.0,0.0,0.0,0.8,0.0
224,INDIGO,InterGlobe Aviation Ltd.,Q3 FY26,224,-0.26,mixed,6,-0.21,-0.83,0.0,0.0,0.0
225,INDUSINDBK,IndusInd Bank Ltd.,Q3 FY26,225,-0.1215,mixed,3,0.0,0.0,0.0,-0.81,0.0
226,INDUSTOWER,Indus Towers Ltd.,Q3 FY26,226,-0.2975,mixed,6,-0.34,-0.85,0.0,0.0,0.0
227,INFY,Infosys Ltd.,Q3 FY26,227,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
228,INOXWIND,Inox Wind Ltd.,Q3 FY26,228,0.0,mixed,7,0.8,-0.8,0.0,0.0,0.0
229,INTELLECT,Intellect Design Arena Ltd.,Q3 FY26,229,0.13,mixed,7,0.5,0.02,0.0,0.0,0.0
230,IOC,Indian Oil Corporation Ltd.,Q3 FY26,230,0.425,improving,6,0.82,0.88,0.0,0.0,0.0
231,IPCALAB,Ipca Laboratories Ltd.,Q3 FY26,231,0.205,mixed,2,0.82,0.0,0.0,0.0,0.0
232,IRB,IRB Infrastructure Developers Ltd.,Q3 FY26,232,0.315,mixed,6,0.38,0.88,0.0,0.0,0.0
233,IRCON,IRCON International Ltd.,Q3 FY26,233,-0.005,mixed,6,-0.76,0.74,0.0,0.0,0.0
234,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,Q3 FY26,234,0.015,mixed,5,0.8,-0.74,0.0,0.0,0.0
235,IREDA,Indian Renewable Energy Development Agency Ltd.,Q3 FY26,235,0.1875,mixed,9,0.52,0.23,0.0,0.0,0.0
236,IRFC,Indian Railway Finance Corporation Ltd.,Q3 FY26,236,0.4,improving,4,0.77,0.83,0.0,0.0,0.0
237,ITC,ITC Ltd.,Q3 FY26,237,-0.01,mixed,2,0.74,-0.78,0.0,0.0,0.0
238,ITCHOTELS,ITC Hotels Ltd.,Q3 FY26,238,0.3975,mixed,6,0.82,0.77,0.0,0.0,0.0
239,ITI,ITI Ltd.,Q3 FY26,239,0.2675,mixed,6,0.13,0.94,0.0,0.0,0.0
240,JAINREC,Jain Resource Recycling Ltd.,Q3 FY26,240,0.415,improving,6,0.88,0.78,0.0,0.0,0.0
241,JBMA,JBM Auto Ltd.,Q3 FY26,241,0.01,mixed,3,0.79,-0.75,0.0,0.0,0.0
242,JINDALSAW,Jindal Saw Ltd.,Q3 FY26,242,-0.4475,weakening,5,-0.88,-0.91,0.0,0.0,0.0
243,JINDALSTEL,Jindal Steel Ltd.,Q3 FY26,243,-0.0925,mixed,5,-0.3,-0.07,0.0,0.0,0.0
244,JIOFIN,Jio Financial Services Ltd.,Q3 FY26,244,-0.0025,mixed,6,0.83,-0.84,0.0,0.0,0.0
245,JKCEMENT,J.K. Cement Ltd.,Q3 FY26,245,0.385,mixed,6,0.75,0.79,0.0,0.0,0.0
246,JKTYRE,JK Tyre & Industries Ltd.,Q3 FY26,246,0.145,mixed,7,0.51,0.07,0.0,0.0,0.0
247,JMFINANCIL,JM Financial Ltd.,Q3 FY26,247,0.305,mixed,7,0.43,0.79,0.0,0.0,0.0
248,JPPOWER,Jaiprakash Power Ventures Ltd.,Q3 FY26,248,-0.29,mixed,5,-0.33,-0.83,0.0,0.0,0.0
249,JSL,Jindal Stainless Ltd.,Q3 FY26,249,0.3975,mixed,4,0.83,0.76,0.0,0.0,0.0
250,JSWCEMENT,JSW Cement Ltd.,Q3 FY26,250,0.3275,mixed,8,0.47,0.84,0.0,0.0,0.0
251,JSWDULUX,JSW Dulux Ltd.,Q3 FY26,251,-0.3025,mixed,7,-0.46,-0.75,0.0,0.0,0.0
252,JSWENERGY,JSW Energy Ltd.,Q3 FY26,252,0.4175,improving,8,0.82,0.85,0.0,0.0,0.0
253,JSWINFRA,JSW Infrastructure Ltd.,Q3 FY26,253,-0.005,mixed,7,0.76,-0.78,0.0,0.0,0.0
254,JSWSTEEL,JSW Steel Ltd.,Q3 FY26,254,0.395,mixed,8,0.84,0.74,0.0,0.0,0.0
255,JUBLFOOD,Jubilant Foodworks Ltd.,Q3 FY26,255,0.2025,mixed,5,0.81,0.0,0.0,0.0,0.0
256,JUBLINGREA,Jubilant Ingrevia Ltd.,Q3 FY26,256,0.3775,mixed,4,0.75,0.76,0.0,0.0,0.0
257,JUBLPHARMA,Jubilant Pharmova Ltd.,Q3 FY26,257,-0.0025,mixed,4,-0.01,0.0,0.0,0.0,0.0
258,JWL,Jupiter Wagons Ltd.,Q3 FY26,258,-0.3825,mixed,8,-0.79,-0.74,0.0,0.0,0.0
259,JYOTICNC,Jyoti CNC Automation Ltd.,Q3 FY26,259,0.4025,improving,6,0.79,0.82,0.0,0.0,0.0
260,KAJARIACER,Kajaria Ceramics Ltd.,Q3 FY26,260,0.4225,improving,4,0.81,0.88,0.0,0.0,0.0
261,KALYANKJIL,Kalyan Jewellers India Ltd.,Q3 FY26,261,0.3925,mixed,7,0.83,0.74,0.0,0.0,0.0
262,KAYNES,Kaynes Technology India Ltd.,Q3 FY26,262,0.3875,mixed,9,0.81,0.74,0.0,0.0,0.0
263,KEC,Kec International Ltd.,Q3 FY26,263,0.2,mixed,4,0.8,0.0,0.0,0.0,0.0
264,KEI,KEI Industries Ltd.,Q3 FY26,264,0.195,mixed,6,0.78,0.0,0.0,0.0,0.0
265,KFINTECH,Kfin Technologies Ltd.,Q3 FY26,265,-0.0075,mixed,2,0.89,-0.92,0.0,0.0,0.0
266,KIMS,Krishna Institute of Medical Sciences Ltd.,Q3 FY26,266,0.0275,mixed,5,0.11,0.0,0.0,0.0,0.0
267,KIRLOSENG,Kirloskar Oil Eng Ltd.,Q3 FY26,267,0.2125,mixed,4,0.85,0.0,0.0,0.0,0.0
268,KPIL,Kalpataru Projects International Ltd.,Q3 FY26,268,0.19,mixed,6,0.76,0.0,0.0,0.0,0.0
269,KPITTECH,KPIT Technologies Ltd.,Q3 FY26,269,-0.2875,mixed,4,-0.31,-0.84,0.0,0.0,0.0
270,KPRMILL,K.P.R. Mill Ltd.,Q3 FY26,270,-0.1975,mixed,4,-0.05,-0.74,0.0,0.0,0.0
271,LALPATHLAB,Dr. Lal Path Labs Ltd.,Q3 FY26,271,0.185,mixed,4,0.74,0.0,0.0,0.0,0.0
272,LATENTVIEW,Latent View Analytics Ltd.,Q3 FY26,272,0.19,mixed,6,0.76,0.0,0.0,0.0,0.0
273,LAURUSLABS,Laurus Labs Ltd.,Q3 FY26,273,0.2025,mixed,6,0.81,0.0,0.0,0.0,0.0
274,LEMONTREE,Lemon Tree Hotels Ltd.,Q3 FY26,274,0.0125,mixed,3,0.85,-0.8,0.0,0.0,0.0
275,LENSKART,Lenskart Solutions Ltd.,Q3 FY26,275,0.42,improving,4,0.86,0.82,0.0,0.0,0.0
276,LGEINDIA,LG Electronics India Ltd.,Q3 FY26,276,-0.4025,weakening,4,-0.82,-0.79,0.0,0.0,0.0
277,LICHSGFIN,LIC Housing Finance Ltd.,Q3 FY26,277,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
278,LINDEINDIA,Linde India Ltd.,Q3 FY26,278,0.4175,improving,6,0.83,0.84,0.0,0.0,0.0
279,LLOYDSME,Lloyds Metals And Energy Ltd.,Q3 FY26,279,0.42,improving,6,0.88,0.8,0.0,0.0,0.0
280,LODHA,Lodha Developers Ltd.,Q3 FY26,280,0.4025,improving,6,0.81,0.8,0.0,0.0,0.0
281,LT,Larsen & Toubro Ltd.,Q3 FY26,281,0.1875,mixed,3,0.75,0.0,0.0,0.0,0.0
282,LTF,L&T Finance Ltd.,Q3 FY26,282,0.385,mixed,4,0.81,0.73,0.0,0.0,0.0
283,LTFOODS,LT Foods Ltd.,Q3 FY26,283,0.1975,mixed,3,0.79,0.0,0.0,0.0,0.0
284,LTM,LTM Ltd.,Q3 FY26,284,0.4075,improving,4,0.77,0.86,0.0,0.0,0.0
285,LTTS,L&T Technology Services Ltd.,Q3 FY26,285,0.0075,mixed,3,0.78,-0.75,0.0,0.0,0.0
286,LUPIN,Lupin Ltd.,Q3 FY26,286,0.21,mixed,5,0.84,0.0,0.0,0.0,0.0
287,M&M,Mahindra & Mahindra Ltd.,Q3 FY26,287,0.2,mixed,6,0.8,0.0,0.0,0.0,0.0
288,M&MFIN,Mahindra & Mahindra Financial Services Ltd.,Q3 FY26,288,0.2025,mixed,5,0.8,0.01,0.0,0.0,0.0
289,MANAPPURAM,Manappuram Finance Ltd.,Q3 FY26,289,-0.2875,mixed,6,-0.3,-0.85,0.0,0.0,0.0
290,MANKIND,Mankind Pharma Ltd.,Q3 FY26,290,0.0925,mixed,4,0.37,0.0,0.0,0.0,0.0
291,MAPMYINDIA,C.E. Info Systems Ltd.,Q3 FY26,291,-0.1375,mixed,6,-0.26,-0.29,0.0,0.0,0.0
292,MARICO,Marico Ltd.,Q3 FY26,292,0.005,mixed,7,0.8,-0.78,0.0,0.0,0.0
293,MARUTI,Maruti Suzuki India Ltd.,Q3 FY26,293,-0.0075,mixed,4,0.81,-0.84,0.0,0.0,0.0
294,MAXHEALTH,Max Healthcare Institute Ltd.,Q3 FY26,294,0.1975,mixed,6,0.79,0.0,0.0,0.0,0.0
295,MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Q3 FY26,295,0.0575,mixed,5,0.25,-0.02,0.0,0.0,0.0
296,MCX,Multi Commodity Exchange of India Ltd.,Q3 FY26,296,0.41,improving,9,0.83,0.81,0.0,0.0,0.0
297,MEDANTA,Global Health Ltd.,Q3 FY26,297,0.1925,mixed,4,0.77,0.0,0.0,0.0,0.0
298,MEESHO,Meesho Ltd.,Q3 FY26,298,0.0025,mixed,2,0.01,0.0,0.0,0.0,0.0
299,MFSL,Max Financial Services Ltd.,Q3 FY26,299,-0.3125,mixed,6,-0.49,-0.76,0.0,0.0,0.0
300,MGL,Mahanagar Gas Ltd.,Q3 FY26,300,-0.145,mixed,5,0.23,-0.81,0.0,0.0,0.0
301,MINDACORP,Minda Corporation Ltd.,Q3 FY26,301,0.3975,mixed,5,0.83,0.76,0.0,0.0,0.0
302,MMTC,MMTC Ltd.,Q3 FY26,302,0.1825,mixed,7,0.44,0.29,0.0,0.0,0.0
303,MOTHERSON,Samvardhana Motherson International Ltd.,Q3 FY26,303,0.005,mixed,4,0.02,0.0,0.0,0.0,0.0
304,MOTILALOFS,Motilal Oswal Financial Services Ltd.,Q3 FY26,304,-0.0775,mixed,5,-0.28,-0.03,0.0,0.0,0.0
305,MPHASIS,MphasiS Ltd.,Q3 FY26,305,0.1925,mixed,3,0.77,0.0,0.0,0.0,0.0
306,MRF,MRF Ltd.,Q3 FY26,306,0.4225,improving,3,0.87,0.82,0.0,0.0,0.0
307,MRPL,Mangalore Refinery & Petrochemicals Ltd.,Q3 FY26,307,0.2075,mixed,6,0.02,0.81,0.0,0.0,0.0
308,MSUMI,Motherson Sumi Wiring India Ltd.,Q3 FY26,308,0.0125,mixed,3,0.82,-0.77,0.0,0.0,0.0
309,MUTHOOTFIN,Muthoot Finance Ltd.,Q3 FY26,309,0.415,improving,9,0.83,0.83,0.0,0.0,0.0
310,NAM-INDIA,Nippon Life India Asset Management Ltd.,Q3 FY26,310,0.1975,mixed,4,0.79,0.0,0.0,0.0,0.0
311,NATCOPHARM,NATCO Pharma Ltd.,Q3 FY26,311,-0.095,mixed,4,-0.38,0.0,0.0,0.0,0.0
312,NATIONALUM,National Aluminium Co. Ltd.,Q3 FY26,312,0.395,mixed,5,0.78,0.8,0.0,0.0,0.0
313,NAUKRI,Info Edge (India) Ltd.,Q3 FY26,313,0.4175,improving,6,0.78,0.89,0.0,0.0,0.0
314,NAVA,Nava Ltd.,Q3 FY26,314,-0.275,mixed,5,-0.28,-0.82,0.0,0.0,0.0
315,NAVINFLUOR,Navin Fluorine International Ltd.,Q3 FY26,315,0.4125,improving,9,0.83,0.82,0.0,0.0,0.0
316,NBCC,NBCC (India) Ltd.,Q3 FY26,316,0.0075,mixed,5,0.8,-0.77,0.0,0.0,0.0
317,NCC,NCC Ltd.,Q3 FY26,317,-0.4025,weakening,5,-0.86,-0.75,0.0,0.0,0.0
318,NESTLEIND,Nestle India Ltd.,Q3 FY26,318,-0.105,mixed,5,0.42,-0.84,0.0,0.0,0.0
319,NETWEB,Netweb Technologies India Ltd.,Q3 FY26,319,0.2025,mixed,6,0.81,0.0,0.0,0.0,0.0
320,NEULANDLAB,Neuland Laboratories Ltd.,Q3 FY26,320,-0.035,mixed,5,-0.14,0.0,0.0,0.0,0.0
321,NEWGEN,Newgen Software Technologies Ltd.,Q3 FY26,321,0.265,mixed,4,0.27,0.79,0.0,0.0,0.0
322,NH,Narayana Hrudayalaya Ltd.,Q3 FY26,322,0.105,mixed,4,0.42,0.0,0.0,0.0,0.0
323,NHPC,NHPC Ltd.,Q3 FY26,323,-0.0025,mixed,3,0.81,-0.82,0.0,0.0,0.0
324,NLCINDIA,NLC India Ltd.,Q3 FY26,324,0.26,mixed,5,0.76,0.28,0.0,0.0,0.0
325,NMDC,NMDC Ltd.,Q3 FY26,325,0.1175,mixed,7,0.78,-0.31,0.0,0.0,0.0
326,NSLNISP,NMDC Steel Ltd.,Q3 FY26,326,0.41,improving,9,0.82,0.82,0.0,0.0,0.0
327,NTPC,NTPC Ltd.,Q3 FY26,327,0.1925,mixed,2,0.0,0.77,0.0,0.0,0.0
328,NTPCGREEN,NTPC Green Energy Ltd.,Q3 FY26,328,0.33,mixed,6,0.52,0.8,0.0,0.0,0.0
329,NUVAMA,Nuvama Wealth Management Ltd.,Q3 FY26,329,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
330,NUVOCO,Nuvoco Vistas Corporation Ltd.,Q3 FY26,330,0.41,improving,7,0.82,0.82,0.0,0.0,0.0
331,NYKAA,FSN E-Commerce Ventures Ltd.,Q3 FY26,331,0.4225,improving,7,0.83,0.86,0.0,0.0,0.0
332,OBEROIRLTY,Oberoi Realty Ltd.,Q3 FY26,332,-0.2025,mixed,7,-0.0,-0.81,0.0,0.0,0.0
333,OFSS,Oracle Financial Services Software Ltd.,Q3 FY26,333,0.01,mixed,4,0.82,-0.78,0.0,0.0,0.0
334,OIL,Oil India Ltd.,Q3 FY26,334,-0.21,mixed,5,-0.03,-0.81,0.0,0.0,0.0
335,OLAELEC,Ola Electric Mobility Ltd.,Q3 FY26,335,-0.415,weakening,8,-0.83,-0.83,0.0,0.0,0.0
336,OLECTRA,Olectra Greentech Ltd.,Q3 FY26,336,0.025,mixed,3,0.85,-0.75,0.0,0.0,0.0
337,ONESOURCE,Onesource Specialty Pharma Ltd.,Q3 FY26,337,0.1,mixed,4,0.4,0.0,0.0,0.0,0.0
338,ONGC,Oil & Natural Gas Corporation Ltd.,Q3 FY26,338,0.405,improving,4,0.83,0.79,0.0,0.0,0.0
339,PAGEIND,Page Industries Ltd.,Q3 FY26,339,0.38,mixed,3,0.76,0.76,0.0,0.0,0.0
340,PARADEEP,Paradeep Phosphates Ltd.,Q3 FY26,340,0.3875,mixed,6,0.77,0.78,0.0,0.0,0.0
341,PATANJALI,Patanjali Foods Ltd.,Q3 FY26,341,-0.0525,mixed,7,0.53,-0.74,0.0,0.0,0.0
342,PAYTM,One 97 Communications Ltd.,Q3 FY26,342,0.345,mixed,9,0.54,0.84,0.0,0.0,0.0
